#datetime;z_new_flow_RS
20190804T211859;3.3194
20190804T211959;3.3225
20190804T212059;3.3298
20190804T212159;3.333
20190804T212259;3.3422
20190804T212359;3.3438
20190804T212459;3.3411
20190804T212559;3.3286
20190804T212659;3.3196
20190804T212759;3.3092
20190804T212859;3.3033
20190804T212959;3.2964
20190804T213059;3.2931
20190804T213159;3.2859
20190804T213259;3.2808
20190804T213359;3.2733
20190804T213459;3.2712
20190804T213559;3.2735
20190804T213659;3.2822
20190804T213759;3.2912
20190804T213859;3.3021
20190804T213959;3.3088
20190804T214059;3.3172
20190804T214159;3.3203
20190804T214259;3.3278
20190804T214359;3.3312
20190804T214459;3.3409
20190804T214559;3.3431
20190804T214659;3.3426
20190804T214759;3.3328
20190804T214859;3.3248
20190804T214959;3.3128
20190804T215059;3.3065
20190804T215159;3.2989
20190804T215259;3.2952
20190804T215359;3.2886
20190804T215459;3.2836
20190804T215559;3.2759
20190804T215659;3.2726
20190804T215759;3.2735
20190804T215859;3.2812
20190804T215959;3.2899
20190804T220059;3.3009
20190804T220159;3.3168
20190804T220259;3.3266
20190804T220359;3.3322
20190804T220459;3.3325
20190804T220559;3.3345
20190804T220659;3.3391
20190804T220759;3.3427
20190804T220859;3.3396
20190804T220959;3.3346
20190804T221059;3.3249
20190804T221159;3.3177
20190804T221259;3.3083
20190804T221359;3.3031
20190804T221459;3.2958
20190804T221559;3.291
20190804T221659;3.2834
20190804T221759;3.279
20190804T221859;3.275
20190804T221959;3.2802
20190804T222059;3.2864
20190804T222159;3.2975
20190804T222259;3.3051
20190804T222359;3.3139
20190804T222459;3.3195
20190804T222559;3.3272
20190804T222659;3.3307
20190804T222759;3.3396
20190804T222859;3.3428
20190804T222959;3.3488
20190804T223059;3.3422
20190804T223159;3.3364
20190804T223259;3.3234
20190804T223359;3.3158
20190804T223459;3.3067
20190804T223559;3.3022
20190804T223659;3.296
20190804T223759;3.2914
20190804T223859;3.2836
20190804T223959;3.2793
20190804T224059;3.2758
20190804T224159;3.2817
20190804T224259;3.2895
20190804T224359;3.3005
20190804T224459;3.3079
20190804T224559;3.3167
20190804T224659;3.3221
20190804T224759;3.3293
20190804T224859;3.3323
20190804T224959;3.3402
20190804T225059;3.3429
20190804T225159;3.3441
20190804T225259;3.3357
20190804T225359;3.3279
20190804T225459;3.316
20190804T225559;3.3095
20190804T225659;3.3015
20190804T225759;3.2978
20190804T225859;3.2917
20190804T225959;3.287
20190804T230059;3.2794
20190804T230159;3.276
20190804T230259;3.2767
20190804T230359;3.2846
20190804T230459;3.2933
20190804T230559;3.3044
20190804T230659;3.3114
20190804T230759;3.3201
20190804T230859;3.3237
20190804T230959;3.3311
20190804T231059;3.3346
20190804T231159;3.342
20190804T231259;3.344
20190804T231359;3.3411
20190804T231459;3.3289
20190804T231559;3.3211
20190804T231659;3.3108
20190804T231759;3.3052
20190804T231859;3.2983
20190804T231959;3.2947
20190804T232059;3.2874
20190804T232159;3.2824
20190804T232259;3.2762
20190804T232359;3.2787
20190804T232459;3.283
20190804T232559;3.294
20190804T232659;3.3021
20190804T232759;3.3112
20190804T232859;3.3167
20190804T232959;3.3239
20190804T233059;3.327
20190804T233159;3.3356
20190804T233259;3.3387
20190804T233359;3.3455
20190804T233459;3.3403
20190804T233559;3.3351
20190804T233659;3.3227
20190804T233759;3.3148
20190804T233859;3.3051
20190804T233959;3.3004
20190804T234059;3.2944
20190804T234159;3.2905
20190804T234259;3.283
20190804T234359;3.2791
20190804T234459;3.2753
20190804T234559;3.2809
20190804T234659;3.2886
20190804T234759;3.2996
20190804T234859;3.3072
20190804T234959;3.3165
20190804T235059;3.3215
20190804T235159;3.3289
20190804T235259;3.3318
20190804T235359;3.3387
20190804T235459;3.3385
20190804T235559;3.3358
20190804T235659;3.3247
20190804T235759;3.3171
20190804T235859;3.3071
20190804T235959;3.3017
20190805T000059;3.295
20190805T000159;3.2911
20190805T000259;3.2836
20190805T000359;3.2785
20190805T000459;3.2725
20190805T000559;3.2759
20190805T000659;3.2807
20190805T000759;3.2919
20190805T000859;3.2999
20190805T000959;3.3088
20190805T001059;3.3141
20190805T001159;3.3207
20190805T001259;3.3235
20190805T001359;3.3318
20190805T001459;3.3348
20190805T001559;3.3412
20190805T001659;3.3358
20190805T001759;3.3301
20190805T001859;3.318
20190805T001959;3.3098
20190805T002059;3.3002
20190805T002159;3.2957
20190805T002259;3.2908
20190805T002359;3.2877
20190805T002459;3.2805
20190805T002559;3.2765
20190805T002659;3.2724
20190805T002759;3.2778
20190805T002859;3.2851
20190805T002959;3.2959
20190805T003059;3.3042
20190805T003159;3.3147
20190805T003259;3.3207
20190805T003359;3.3279
20190805T003459;3.3293
20190805T003559;3.3312
20190805T003659;3.3236
20190805T003759;3.3188
20190805T003859;3.3088
20190805T003959;3.3029
20190805T004059;3.2953
20190805T004159;3.2912
20190805T004259;3.2837
20190805T004359;3.2785
20190805T004459;3.271
20190805T004559;3.2685
20190805T004659;3.2708
20190805T004759;3.2796
20190805T004859;3.288
20190805T004959;3.297
20190805T005059;3.3005
20190805T005159;3.3059
20190805T005259;3.3084
20190805T005359;3.315
20190805T005459;3.3194
20190805T005559;3.329
20190805T005659;3.333
20190805T005759;3.3328
20190805T005859;3.3229
20190805T005959;3.3146
20190805T010059;3.3032
20190805T010159;3.2964
20190805T010259;3.2893
20190805T010359;3.2903
20190805T010459;3.2869
20190805T010559;3.2832
20190805T010659;3.2765
20190805T010759;3.2739
20190805T010859;3.2715
20190805T010959;3.2789
20190805T011059;3.2859
20190805T011159;3.2972
20190805T011259;3.3059
20190805T011359;3.3155
20190805T011459;3.3188
20190805T011559;3.3164
20190805T011659;3.3064
20190805T011759;3.2999
20190805T011859;3.2922
20190805T011959;3.2902
20190805T012059;3.2858
20190805T012159;3.2823
20190805T012259;3.2742
20190805T012359;3.2685
20190805T012459;3.262
20190805T012559;3.2654
20190805T012659;3.2707
20190805T012759;3.2822
20190805T012859;3.2898
20190805T012959;3.2975
20190805T013059;3.3013
20190805T013159;3.307
20190805T013259;3.3093
20190805T013359;3.3179
20190805T013459;3.3226
20190805T013559;3.3297
20190805T013659;3.3249
20190805T013759;3.3201
20190805T013859;3.3083
20190805T013959;3.3001
20190805T014059;3.2908
20190805T014159;3.2873
20190805T014259;3.2861
20190805T014359;3.2844
20190805T014459;3.2781
20190805T014559;3.2741
20190805T014659;3.269
20190805T014759;3.2706
20190805T014859;3.2748
20190805T014959;3.2845
20190805T015059;3.2931
20190805T015159;3.3041
20190805T015259;3.3102
20190805T015359;3.3157
20190805T015459;3.3077
20190805T015559;3.3012
20190805T015659;3.2921
20190805T015759;3.2875
20190805T015859;3.2829
20190805T015959;3.281
20190805T020059;3.2741
20190805T020159;3.2686
20190805T020259;3.2611
20190805T020359;3.2595
20190805T020459;3.263
20190805T020559;3.274
20190805T020659;3.2824
20190805T020759;3.2912
20190805T020859;3.2958
20190805T020959;3.3023
20190805T021059;3.3052
20190805T021159;3.3121
20190805T021259;3.3161
20190805T021359;3.3248
20190805T021459;3.3268
20190805T021559;3.3242
20190805T021659;3.3133
20190805T021759;3.3047
20190805T021859;3.294
20190805T021959;3.2888
20190805T022059;3.2869
20190805T022159;3.2894
20190805T022259;3.2847
20190805T022359;3.2808
20190805T022459;3.2743
20190805T022559;3.2733
20190805T022659;3.2715
20190805T022759;3.2786
20190805T022859;3.2861
20190805T022959;3.2974
20190805T023059;3.3053
20190805T023159;3.3137
20190805T023259;3.309
20190805T023359;3.3027
20190805T023459;3.2927
20190805T023559;3.2867
20190805T023659;3.2802
20190805T023759;3.2785
20190805T023859;3.2734
20190805T023959;3.2693
20190805T024059;3.2627
20190805T024159;3.2605
20190805T024259;3.2627
20190805T024359;3.2724
20190805T024459;3.2804
20190805T024559;3.2908
20190805T024659;3.2981
20190805T024759;3.3076
20190805T024859;3.3115
20190805T024959;3.3179
20190805T025059;3.3184
20190805T025159;3.3162
20190805T025259;3.3073
20190805T025359;3.301
20190805T025459;3.2916
20190805T025559;3.2865
20190805T025659;3.2804
20190805T025759;3.2767
20190805T025859;3.2694
20190805T025959;3.2649
20190805T030059;3.2598
20190805T030159;3.2644
20190805T030259;3.2713
20190805T030359;3.2817
20190805T030459;3.2888
20190805T030559;3.2974
20190805T030659;3.3027
20190805T030759;3.31
20190805T030859;3.313
20190805T030959;3.3207
20190805T031059;3.3232
20190805T031159;3.3213
20190805T031259;3.311
20190805T031359;3.3031
20190805T031459;3.2923
20190805T031559;3.2863
20190805T031659;3.2804
20190805T031759;3.2806
20190805T031859;3.2752
20190805T031959;3.2712
20190805T032059;3.2651
20190805T032159;3.2642
20190805T032259;3.268
20190805T032359;3.2767
20190805T032459;3.2843
20190805T032559;3.2954
20190805T032659;3.3032
20190805T032759;3.3118
20190805T032859;3.3135
20190805T032959;3.3127
20190805T033059;3.3035
20190805T033159;3.2969
20190805T033259;3.2879
20190805T033359;3.2835
20190805T033459;3.2782
20190805T033559;3.276
20190805T033659;3.269
20190805T033759;3.264
20190805T033859;3.2579
20190805T033959;3.2612
20190805T034059;3.267
20190805T034159;3.2775
20190805T034259;3.2847
20190805T034359;3.2932
20190805T034459;3.2983
20190805T034559;3.3056
20190805T034659;3.3091
20190805T034759;3.3176
20190805T034859;3.321
20190805T034959;3.3211
20190805T035059;3.3125
20190805T035159;3.3047
20190805T035259;3.2934
20190805T035359;3.2869
20190805T035459;3.2806
20190805T035559;3.2828
20190805T035659;3.2805
20190805T035759;3.277
20190805T035859;3.2704
20190805T035959;3.2683
20190805T040059;3.2665
20190805T040159;3.2723
20190805T040259;3.2786
20190805T040359;3.2896
20190805T040459;3.298
20190805T040559;3.3073
20190805T040659;3.3104
20190805T040759;3.3071
20190805T040859;3.2969
20190805T040959;3.2899
20190805T041059;3.2814
20190805T041159;3.2783
20190805T041259;3.2766
20190805T041359;3.2735
20190805T041459;3.2661
20190805T041559;3.2616
20190805T041659;3.2564
20190805T041759;3.2612
20190805T041859;3.2685
20190805T041959;3.2791
20190805T042059;3.2864
20190805T042159;3.2954
20190805T042259;3.3012
20190805T042359;3.3089
20190805T042459;3.3116
20190805T042559;3.3182
20190805T042659;3.3154
20190805T042759;3.3112
20190805T042859;3.3001
20190805T042959;3.2926
20190805T043059;3.2834
20190805T043159;3.2793
20190805T043259;3.2741
20190805T043359;3.2708
20190805T043459;3.2637
20190805T043559;3.2603
20190805T043659;3.2604
20190805T043759;3.2685
20190805T043859;3.2757
20190805T043959;3.2856
20190805T044059;3.2927
20190805T044159;3.3021
20190805T044259;3.3075
20190805T044359;3.3148
20190805T044459;3.3166
20190805T044559;3.3172
20190805T044659;3.3092
20190805T044759;3.3039
20190805T044859;3.2934
20190805T044959;3.2871
20190805T045059;3.2797
20190805T045159;3.2768
20190805T045259;3.2703
20190805T045359;3.2655
20190805T045459;3.2587
20190805T045559;3.2579
20190805T045659;3.2611
20190805T045759;3.2713
20190805T045859;3.2791
20190805T045959;3.2886
20190805T050059;3.2947
20190805T050159;3.3028
20190805T050259;3.3076
20190805T050359;3.3157
20190805T050459;3.3183
20190805T050559;3.3177
20190805T050659;3.3087
20190805T050759;3.3012
20190805T050859;3.2905
20190805T050959;3.2841
20190805T051059;3.2772
20190805T051159;3.2753
20190805T051259;3.2696
20190805T051359;3.2652
20190805T051459;3.2588
20190805T051559;3.2578
20190805T051659;3.2609
20190805T051759;3.2707
20190805T051859;3.2786
20190805T051959;3.289
20190805T052059;3.2965
20190805T052159;3.3056
20190805T052259;3.3101
20190805T052359;3.3165
20190805T052459;3.315
20190805T052559;3.3109
20190805T052659;3.2995
20190805T052759;3.2928
20190805T052859;3.2841
20190805T052959;3.2801
20190805T053059;3.275
20190805T053159;3.2714
20190805T053259;3.2639
20190805T053359;3.2592
20190805T053459;3.255
20190805T053559;3.2605
20190805T053659;3.268
20190805T053759;3.2783
20190805T053859;3.2847
20190805T053959;3.2926
20190805T054059;3.2976
20190805T054159;3.3053
20190805T054259;3.3092
20190805T054359;3.3175
20190805T054459;3.3199
20190805T054559;3.3171
20190805T054659;3.306
20190805T054759;3.2978
20190805T054859;3.2871
20190805T054959;3.2814
20190805T055059;3.276
20190805T055159;3.2748
20190805T055259;3.2696
20190805T055359;3.2658
20190805T055459;3.2599
20190805T055559;3.2596
20190805T055659;3.2643
20190805T055759;3.2737
20190805T055859;3.2813
20190805T055959;3.2921
20190805T060059;3.2997
20190805T060159;3.3156
20190805T060259;3.3216
20190805T060359;3.3213
20190805T060459;3.3093
20190805T060559;3.2989
20190805T060659;3.2893
20190805T060759;3.2832
20190805T060859;3.2802
20190805T060959;3.2819
20190805T061059;3.278
20190805T061159;3.274
20190805T061259;3.2673
20190805T061359;3.2656
20190805T061459;3.2686
20190805T061559;3.2785
20190805T061659;3.2866
20190805T061759;3.2973
20190805T061859;3.3048
20190805T061959;3.3134
20190805T062059;3.3163
20190805T062159;3.3219
20190805T062259;3.3171
20190805T062359;3.3129
20190805T062459;3.3022
20190805T062559;3.296
20190805T062659;3.2882
20190805T062759;3.2854
20190805T062859;3.2807
20190805T062959;3.2768
20190805T063059;3.2692
20190805T063159;3.2655
20190805T063259;3.2657
20190805T063359;3.2742
20190805T063459;3.2817
20190805T063559;3.2914
20190805T063659;3.2977
20190805T063759;3.306
20190805T063859;3.3108
20190805T063959;3.3184
20190805T064059;3.3213
20190805T064159;3.3259
20190805T064259;3.3193
20190805T064359;3.3132
20190805T064459;3.3016
20190805T064559;3.2941
20190805T064659;3.2858
20190805T064759;3.2841
20190805T064859;3.2798
20190805T064959;3.2763
20190805T065059;3.2697
20190805T065159;3.2672
20190805T065259;3.2674
20190805T065359;3.2758
20190805T065459;3.2829
20190805T065559;3.2935
20190805T065659;3.3016
20190805T065759;3.3114
20190805T065859;3.3161
20190805T065959;3.3216
20190805T070059;3.3152
20190805T070159;3.3101
20190805T070259;3.2991
20190805T070359;3.2928
20190805T070459;3.2856
20190805T070559;3.284
20190805T070659;3.2799
20190805T070759;3.2759
20190805T070859;3.2683
20190805T070959;3.2644
20190805T071059;3.2643
20190805T071159;3.2729
20190805T071259;3.2806
20190805T071359;3.2906
20190805T071459;3.2974
20190805T071559;3.3063
20190805T071659;3.3113
20190805T071759;3.3186
20190805T071859;3.3207
20190805T071959;3.3208
20190805T072059;3.3129
20190805T072159;3.3058
20190805T072259;3.2954
20190805T072359;3.2894
20190805T072459;3.2824
20190805T072559;3.28
20190805T072659;3.2738
20190805T072759;3.2692
20190805T072859;3.2628
20190805T072959;3.263
20190805T073059;3.267
20190805T073159;3.2773
20190805T073259;3.2848
20190805T073359;3.2943
20190805T073459;3.3005
20190805T073559;3.3087
20190805T073659;3.3135
20190805T073759;3.3209
20190805T073859;3.3218
20190805T073959;3.3188
20190805T074059;3.3079
20190805T074159;3.3
20190805T074259;3.2895
20190805T074359;3.2842
20190805T074459;3.2812
20190805T074559;3.2813
20190805T074659;3.2755
20190805T074759;3.271
20190805T074859;3.2646
20190805T074959;3.2637
20190805T075059;3.2682
20190805T075159;3.2778
20190805T075259;3.2857
20190805T075359;3.2965
20190805T075459;3.3036
20190805T075559;3.3117
20190805T075659;3.3137
20190805T075759;3.3121
20190805T075859;3.3023
20190805T075959;3.2954
20190805T080059;3.2866
20190805T080159;3.2829
20190805T080259;3.2787
20190805T080359;3.2763
20190805T080459;3.269
20190805T080559;3.264
20190805T080659;3.258
20190805T080759;3.2619
20190805T080859;3.2686
20190805T080959;3.2794
20190805T081059;3.2862
20190805T081159;3.294
20190805T081259;3.2984
20190805T081359;3.3052
20190805T081459;3.3096
20190805T081559;3.3179
20190805T081659;3.3216
20190805T081759;3.3203
20190805T081859;3.3098
20190805T081959;3.3016
20190805T082059;3.2905
20190805T082159;3.2845
20190805T082259;3.279
20190805T082359;3.2816
20190805T082459;3.2811
20190805T082559;3.2783
20190805T082659;3.2718
20190805T082759;3.2705
20190805T082859;3.2676
20190805T082959;3.2698
20190805T083059;3.275
20190805T083159;3.2855
20190805T083259;3.294
20190805T083359;3.3043
20190805T083459;3.3083
20190805T083559;3.3049
20190805T083659;3.2949
20190805T083759;3.2876
20190805T083859;3.2791
20190805T083959;3.2776
20190805T084059;3.2778
20190805T084159;3.2792
20190805T084259;3.2734
20190805T084359;3.2695
20190805T084459;3.2645
20190805T084559;3.267
20190805T084659;3.2723
20190805T084759;3.2828
20190805T084859;3.2919
20190805T084959;3.3032
20190805T085059;3.3086
20190805T085159;3.308
20190805T085259;3.2991
20190805T085359;3.294
20190805T085459;3.2912
20190805T085559;3.2941
20190805T085659;3.2907
20190805T085759;3.2861
20190805T085859;3.2769
20190805T085959;3.2707
20190805T090059;3.2649
20190805T090159;3.2707
20190805T090259;3.2779
20190805T090359;3.2877
20190805T090459;3.2854
20190805T090559;3.2839
20190805T090659;3.2789
20190805T090759;3.2762
20190805T090859;3.2747
20190805T090959;3.2823
20190805T091059;3.2924
20190805T091159;3.3066
20190805T091259;3.3148
20190805T091359;3.3191
20190805T091459;3.309
20190805T091559;3.2995
20190805T091659;3.2869
20190805T091759;3.2788
20190805T091859;3.2715
20190805T091959;3.2766
20190805T092059;3.2827
20190805T092159;3.2921
20190805T092259;3.2895
20190805T092359;3.2866
20190805T092459;3.2802
20190805T092559;3.2761
20190805T092659;3.2675
20190805T092759;3.2706
20190805T092859;3.277
20190805T092959;3.2911
20190805T093059;3.3037
20190805T093159;3.3161
20190805T093259;3.3145
20190805T093359;3.3073
20190805T093459;3.295
20190805T093559;3.286
20190805T093659;3.276
20190805T093759;3.2728
20190805T093859;3.2768
20190805T093959;3.2872
20190805T094059;3.2954
20190805T094159;3.2959
20190805T094259;3.2901
20190805T094359;3.2861
20190805T094459;3.2767
20190805T094559;3.2717
20190805T094659;3.2738
20190805T094759;3.2847
20190805T094859;3.2953
20190805T094959;3.3087
20190805T095059;3.3141
20190805T095159;3.3113
20190805T095259;3.3007
20190805T095359;3.2926
20190805T095459;3.2821
20190805T095559;3.277
20190805T095659;3.279
20190805T095759;3.289
20190805T095859;3.297
20190805T095959;3.3068
20190805T100059;3.3026
20190805T100159;3.2984
20190805T100259;3.2904
20190805T100359;3.2834
20190805T100459;3.2767
20190805T100559;3.2832
20190805T100659;3.2921
20190805T100759;3.3044
20190805T100859;3.3121
20190805T100959;3.3141
20190805T101059;3.3071
20190805T101159;3.3004
20190805T101259;3.2889
20190805T101359;3.2811
20190805T101459;3.2731
20190805T101559;3.2785
20190805T101659;3.2869
20190805T101759;3.2992
20190805T101859;3.3085
20190805T101959;3.3092
20190805T102059;3.3022
20190805T102159;3.2965
20190805T102259;3.2854
20190805T102359;3.2784
20190805T102459;3.277
20190805T102559;3.2858
20190805T102659;3.2961
20190805T102759;3.3087
20190805T102859;3.3164
20190805T102959;3.3154
20190805T103059;3.3073
20190805T103159;3.3007
20190805T103259;3.2895
20190805T103359;3.2824
20190805T103459;3.2775
20190805T103559;3.2852
20190805T103659;3.2948
20190805T103759;3.3071
20190805T103859;3.3152
20190805T103959;3.314
20190805T104059;3.3059
20190805T104159;3.2993
20190805T104259;3.2873
20190805T104359;3.2795
20190805T104459;3.2775
20190805T104559;3.286
20190805T104659;3.2962
20190805T104759;3.3089
20190805T104859;3.3175
20190805T104959;3.3167
20190805T105059;3.3087
20190805T105159;3.3019
20190805T105259;3.29
20190805T105359;3.2816
20190805T105459;3.273
20190805T105559;3.2782
20190805T105659;3.2868
20190805T105759;3.3005
20190805T105859;3.3097
20190805T105959;3.3179
20190805T110059;3.3122
20190805T110159;3.3062
20190805T110259;3.2959
20190805T110359;3.2861
20190805T110459;3.2745
20190805T110559;3.2701
20190805T110659;3.2743
20190805T110759;3.2872
20190805T110859;3.2993
20190805T110959;3.3133
20190805T111059;3.3181
20190805T111159;3.3146
20190805T111259;3.3051
20190805T111359;3.2971
20190805T111459;3.2837
20190805T111559;3.2742
20190805T111659;3.2651
20190805T111759;3.2705
20190805T111859;3.2795
20190805T111959;3.2942
20190805T112059;3.3046
20190805T112159;3.3152
20190805T112259;3.3104
20190805T112359;3.3046
20190805T112459;3.2942
20190805T112559;3.2843
20190805T112659;3.272
20190805T112759;3.2645
20190805T112859;3.2649
20190805T112959;3.2751
20190805T113059;3.2874
20190805T113159;3.3024
20190805T113259;3.3131
20190805T113359;3.3133
20190805T113459;3.3057
20190805T113559;3.2989
20190805T113659;3.287
20190805T113759;3.278
20190805T113859;3.268
20190805T113959;3.2707
20190805T114059;3.2778
20190805T114159;3.2919
20190805T114259;3.3028
20190805T114359;3.3149
20190805T114459;3.3114
20190805T114559;3.3063
20190805T114659;3.2967
20190805T114759;3.2891
20190805T114859;3.2771
20190805T114959;3.2705
20190805T115059;3.2726
20190805T115159;3.2837
20190805T115259;3.2953
20190805T115359;3.3095
20190805T115459;3.3165
20190805T115559;3.314
20190805T115659;3.3049
20190805T115759;3.2975
20190805T115859;3.2843
20190805T115959;3.275
20190805T120059;3.2658
20190805T120159;3.2709
20190805T120259;3.2795
20190805T120359;3.2942
20190805T120459;3.305
20190805T120559;3.3161
20190805T120659;3.3116
20190805T120759;3.3058
20190805T120859;3.2955
20190805T120959;3.2858
20190805T121059;3.2736
20190805T121159;3.2667
20190805T121259;3.2679
20190805T121359;3.2783
20190805T121459;3.2902
20190805T121559;3.3043
20190805T121659;3.3139
20190805T121759;3.3131
20190805T121859;3.3051
20190805T121959;3.2982
20190805T122059;3.2861
20190805T122159;3.2769
20190805T122259;3.2667
20190805T122359;3.2698
20190805T122459;3.2771
20190805T122559;3.2917
20190805T122659;3.3033
20190805T122759;3.3159
20190805T122859;3.3128
20190805T122959;3.3077
20190805T123059;3.2979
20190805T123159;3.29
20190805T123259;3.2777
20190805T123359;3.2704
20190805T123459;3.2711
20190805T123559;3.2811
20190805T123659;3.2924
20190805T123759;3.3061
20190805T123859;3.3151
20190805T123959;3.3142
20190805T124059;3.3061
20190805T124159;3.2993
20190805T124259;3.2874
20190805T124359;3.2786
20190805T124459;3.2691
20190805T124559;3.2737
20190805T124659;3.272
20190805T124759;3.2829
20190805T124859;3.2956
20190805T124959;3.3075
20190805T125059;3.3077
20190805T125159;3.3035
20190805T125259;3.2973
20190805T125359;3.289
20190805T125459;3.2788
20190805T125559;3.2715
20190805T125659;3.2728
20190805T125759;3.2832
20190805T125859;3.2941
20190805T125959;3.3069
20190805T130059;3.314
20190805T130159;3.3116
20190805T130259;3.3028
20190805T130359;3.2954
20190805T130459;3.2825
20190805T130559;3.2735
20190805T130659;3.2646
20190805T130759;3.27
20190805T130859;3.279
20190805T130959;3.2935
20190805T131059;3.3039
20190805T131159;3.3139
20190805T131259;3.3088
20190805T131359;3.3029
20190805T131459;3.2926
20190805T131559;3.2825
20190805T131659;3.2701
20190805T131759;3.2633
20190805T131859;3.2651
20190805T131959;3.276
20190805T132059;3.2881
20190805T132159;3.3022
20190805T132259;3.3117
20190805T132359;3.3109
20190805T132459;3.3028
20190805T132559;3.2959
20190805T132659;3.2839
20190805T132759;3.2747
20190805T132859;3.2645
20190805T132959;3.2674
20190805T133059;3.2745
20190805T133159;3.289
20190805T133259;3.301
20190805T133359;3.3142
20190805T133459;3.3117
20190805T133559;3.3067
20190805T133659;3.2971
20190805T133759;3.2894
20190805T133859;3.277
20190805T133959;3.2699
20190805T134059;3.2706
20190805T134159;3.2807
20190805T134259;3.2919
20190805T134359;3.3055
20190805T134459;3.3143
20190805T134559;3.313
20190805T134659;3.3048
20190805T134759;3.2979
20190805T134859;3.2863
20190805T134959;3.2771
20190805T135059;3.2674
20190805T135159;3.2716
20190805T135259;3.2794
20190805T135359;3.2941
20190805T135459;3.3058
20190805T135559;3.3182
20190805T135659;3.3147
20190805T135759;3.3094
20190805T135859;3.2994
20190805T135959;3.2915
20190805T140059;3.2787
20190805T140159;3.2712
20190805T140259;3.2718
20190805T140359;3.2822
20190805T140459;3.294
20190805T140559;3.3093
20190805T140659;3.3184
20190805T140759;3.3172
20190805T140859;3.3088
20190805T140959;3.3017
20190805T141059;3.2893
20190805T141159;3.2799
20190805T141259;3.2698
20190805T141359;3.2737
20190805T141459;3.2817
20190805T141559;3.2964
20190805T141659;3.2992
20190805T141759;3.3054
20190805T141859;3.302
20190805T141959;3.298
20190805T142059;3.293
20190805T142159;3.2869
20190805T142259;3.2786
20190805T142359;3.2741
20190805T142459;3.28
20190805T142559;3.2886
20190805T142659;3.3005
20190805T142759;3.3093
20190805T142859;3.3099
20190805T142959;3.3026
20190805T143059;3.2965
20190805T143159;3.2866
20190805T143259;3.2784
20190805T143359;3.2703
20190805T143459;3.276
20190805T143559;3.285
20190805T143659;3.2989
20190805T143759;3.3096
20190805T143859;3.3172
20190805T143959;3.3111
20190805T144059;3.3048
20190805T144159;3.2939
20190805T144259;3.2839
20190805T144359;3.2722
20190805T144459;3.2681
20190805T144559;3.2727
20190805T144659;3.2859
20190805T144759;3.2978
20190805T144859;3.3118
20190805T144959;3.3156
20190805T145059;3.312
20190805T145159;3.3027
20190805T145259;3.2951
20190805T145359;3.2817
20190805T145459;3.2728
20190805T145559;3.2657
20190805T145659;3.273
20190805T145759;3.2834
20190805T145859;3.2987
20190805T145959;3.3104
20190805T150059;3.3186
20190805T150159;3.3127
20190805T150259;3.3063
20190805T150359;3.2952
20190805T150459;3.2847
20190805T150559;3.2723
20190805T150659;3.2659
20190805T150759;3.2684
20190805T150859;3.28
20190805T150959;3.2925
20190805T151059;3.3071
20190805T151159;3.3166
20190805T151259;3.3158
20190805T151359;3.3076
20190805T151459;3.3006
20190805T151559;3.288
20190805T151659;3.2784
20190805T151759;3.2676
20190805T151859;3.2697
20190805T151959;3.2767
20190805T152059;3.2918
20190805T152159;3.3049
20190805T152259;3.3195
20190805T152359;3.3191
20190805T152459;3.3149
20190805T152559;3.3052
20190805T152659;3.2975
20190805T152759;3.2837
20190805T152859;3.2752
20190805T152959;3.2724
20190805T153059;3.2809
20190805T153159;3.2919
20190805T153259;3.3073
20190805T153359;3.3173
20190805T153459;3.319
20190805T153559;3.3118
20190805T153659;3.3053
20190805T153759;3.2934
20190805T153859;3.2847
20190805T153959;3.2753
20190805T154059;3.2791
20190805T154159;3.2867
20190805T154259;3.3009
20190805T154359;3.3118
20190805T154459;3.3238
20190805T154559;3.3203
20190805T154659;3.3028
20190805T154759;3.2919
20190805T154859;3.283
20190805T154959;3.2765
20190805T155059;3.2696
20190805T155159;3.2734
20190805T155259;3.2836
20190805T155359;3.299
20190805T155459;3.3125
20190805T155559;3.3256
20190805T155659;3.3228
20190805T155759;3.3172
20190805T155859;3.305
20190805T155959;3.2968
20190805T160059;3.2813
20190805T160159;3.2735
20190805T160259;3.2711
20190805T160359;3.2803
20190805T160459;3.292
20190805T160559;3.3082
20190805T160659;3.3189
20190805T160759;3.3212
20190805T160859;3.314
20190805T160959;3.307
20190805T161059;3.2934
20190805T161159;3.2841
20190805T161259;3.2734
20190805T161359;3.2744
20190805T161459;3.2806
20190805T161559;3.2948
20190805T161659;3.3068
20190805T161759;3.3207
20190805T161859;3.3196
20190805T161959;3.3153
20190805T162059;3.3053
20190805T162159;3.2976
20190805T162259;3.2833
20190805T162359;3.2758
20190805T162459;3.276
20190805T162559;3.2864
20190805T162659;3.2986
20190805T162759;3.315
20190805T162859;3.3254
20190805T162959;3.3257
20190805T163059;3.3176
20190805T163159;3.31
20190805T163259;3.2965
20190805T163359;3.2869
20190805T163459;3.2771
20190805T163559;3.2818
20190805T163659;3.29
20190805T163759;3.3048
20190805T163859;3.3163
20190805T163959;3.3285
20190805T164059;3.3248
20190805T164159;3.3193
20190805T164259;3.3074
20190805T164359;3.2995
20190805T164459;3.2843
20190805T164559;3.2771
20190805T164659;3.2776
20190805T164759;3.2884
20190805T164859;3.3015
20190805T164959;3.3192
20190805T165059;3.331
20190805T165159;3.3327
20190805T165259;3.3245
