#datetime;z_new_flow_RS
20190727T044559;0.0041657
20190727T044659;0.0042013
20190727T044759;0.004237
20190727T044859;0.0042726
20190727T044959;0.0043082
20190727T045059;0.0043439
20190727T045159;0.004385
20190727T045259;0.0044261
20190727T045359;0.0044672
20190727T045459;0.0045083
20190727T045559;0.0045494
20190727T045659;0.0045905
20190727T045759;0.0046317
20190727T045859;0.0046728
20190727T045959;0.0047139
20190727T050059;0.004755
20190727T050159;0.0047961
20190727T050259;0.0048372
20190727T050359;0.0048783
20190727T050459;0.0049194
20190727T050559;0.0049605
20190727T050659;0.0050017
20190727T050759;0.0050428
20190727T050859;0.0050839
20190727T050959;0.005125
20190727T051059;0.0051661
20190727T051159;0.0052072
20190727T051259;0.0052483
20190727T051359;0.0052894
20190727T051459;0.0053305
20190727T051559;0.0053717
20190727T051659;0.0054128
20190727T051759;0.0054539
20190727T051859;0.005495
20190727T051959;0.0055418
20190727T052059;0.0055887
20190727T052159;0.0056355
20190727T052259;0.0056824
20190727T052359;0.0057292
20190727T052459;0.005776
20190727T052559;0.0058229
20190727T052659;0.0058697
20190727T052759;0.0059166
20190727T052859;0.0059634
20190727T052959;0.0060103
20190727T053059;0.0060571
20190727T053159;0.0061039
20190727T053259;0.0061508
20190727T053359;0.0061976
20190727T053459;0.0062445
20190727T053559;0.0062913
20190727T053659;0.0063382
20190727T053759;0.006385
20190727T053859;0.0064318
20190727T053959;0.0064787
20190727T054059;0.0065255
20190727T054159;0.0065724
20190727T054259;0.0066192
20190727T054359;0.0066661
20190727T054459;0.0067129
20190727T054559;0.0067597
20190727T054659;0.0068066
20190727T054759;0.0068594
20190727T054859;0.0069122
20190727T054959;0.006965
20190727T055059;0.0070179
20190727T055159;0.0070707
20190727T055259;0.0071235
20190727T055359;0.0071763
20190727T055459;0.0072291
20190727T055559;0.0072819
20190727T055659;0.0073348
20190727T055759;0.0073876
20190727T055859;0.0074404
20190727T055959;0.0074932
20190727T060059;0.007546
20190727T060159;0.0075989
20190727T060259;0.0076517
20190727T060359;0.0077045
20190727T060459;0.0077573
20190727T060559;0.0078101
20190727T060659;0.007863
20190727T060759;0.0079158
20190727T060859;0.0079686
20190727T060959;0.0080214
20190727T061059;0.0080742
20190727T061159;0.008127
20190727T061259;0.0081799
20190727T061359;0.0082327
20190727T061459;0.0082917
20190727T061559;0.0083507
20190727T061659;0.0084098
20190727T061759;0.0084688
20190727T061859;0.0085278
20190727T061959;0.0085869
20190727T062059;0.0086459
20190727T062159;0.0087049
20190727T062259;0.008764
20190727T062359;0.008823
20190727T062459;0.008882
20190727T062559;0.008941
20190727T062659;0.0090001
20190727T062759;0.0090591
20190727T062859;0.0091181
20190727T062959;0.0091772
20190727T063059;0.0092362
20190727T063159;0.0092952
20190727T063259;0.0093542
20190727T063359;0.0094133
20190727T063459;0.0094723
20190727T063559;0.0095313
20190727T063659;0.0095904
20190727T063759;0.0096494
20190727T063859;0.0097084
20190727T063959;0.0097674
20190727T064059;0.0098265
20190727T064159;0.0098855
20190727T064259;0.009951
20190727T064359;0.010016
20190727T064459;0.010082
20190727T064559;0.010147
20190727T064659;0.010213
20190727T064759;0.010278
20190727T064859;0.010344
20190727T064959;0.010409
20190727T065059;0.010475
20190727T065159;0.01054
20190727T065259;0.010606
20190727T065359;0.010671
20190727T065459;0.010737
20190727T065559;0.010802
20190727T065659;0.010867
20190727T065759;0.010933
20190727T065859;0.010998
20190727T065959;0.011064
20190727T070059;0.011129
20190727T070159;0.011195
20190727T070259;0.01126
20190727T070359;0.011326
20190727T070459;0.011391
20190727T070559;0.011457
20190727T070659;0.011522
20190727T070759;0.011588
20190727T070859;0.011653
20190727T070959;0.011719
20190727T071059;0.011791
20190727T071159;0.011863
20190727T071259;0.011935
20190727T071359;0.012007
20190727T071459;0.012079
20190727T071559;0.012151
20190727T071659;0.012223
20190727T071759;0.012296
20190727T071859;0.012368
20190727T071959;0.01244
20190727T072059;0.012512
20190727T072159;0.012584
20190727T072259;0.012656
20190727T072359;0.012728
20190727T072459;0.0128
20190727T072559;0.012872
20190727T072659;0.012945
20190727T072759;0.013017
20190727T072859;0.013089
20190727T072959;0.013161
20190727T073059;0.013233
20190727T073159;0.013305
20190727T073259;0.013377
20190727T073359;0.013449
20190727T073459;0.013522
20190727T073559;0.013594
20190727T073659;0.013666
20190727T073759;0.013738
20190727T073859;0.013817
20190727T073959;0.013896
20190727T074059;0.013975
20190727T074159;0.014054
20190727T074259;0.014133
20190727T074359;0.014212
20190727T074459;0.014291
20190727T074559;0.01437
20190727T074659;0.014449
20190727T074759;0.014528
20190727T074859;0.014607
20190727T074959;0.014686
20190727T075059;0.014765
20190727T075159;0.014844
20190727T075259;0.014923
20190727T075359;0.015002
20190727T075459;0.015081
20190727T075559;0.01516
20190727T075659;0.015239
20190727T075759;0.015318
20190727T075859;0.015397
20190727T075959;0.015476
20190727T080059;0.015555
20190727T080159;0.015634
20190727T080259;0.015713
20190727T080359;0.015792
20190727T080459;0.015871
20190727T080559;0.015957
20190727T080659;0.016043
20190727T080759;0.016129
20190727T080859;0.016215
20190727T080959;0.016301
20190727T081059;0.016387
20190727T081159;0.016473
20190727T081259;0.016559
20190727T081359;0.016645
20190727T081459;0.016731
20190727T081559;0.016817
20190727T081659;0.016903
20190727T081759;0.016989
20190727T081859;0.017075
20190727T081959;0.017161
20190727T082059;0.017247
20190727T082159;0.017334
20190727T082259;0.01742
20190727T082359;0.017506
20190727T082459;0.017592
20190727T082559;0.017678
20190727T082659;0.017764
20190727T082759;0.01785
20190727T082859;0.017936
20190727T082959;0.018022
20190727T083059;0.018108
20190727T083159;0.018194
20190727T083259;0.01828
20190727T083359;0.018374
20190727T083459;0.018467
20190727T083559;0.01856
20190727T083659;0.018654
20190727T083759;0.018747
20190727T083859;0.01884
20190727T083959;0.018933
20190727T084059;0.019027
20190727T084159;0.01912
20190727T084259;0.019213
20190727T084359;0.019307
20190727T084459;0.0194
20190727T084559;0.019493
20190727T084659;0.019587
20190727T084759;0.01968
20190727T084859;0.019773
20190727T084959;0.019867
20190727T085059;0.01996
20190727T085159;0.020053
20190727T085259;0.020147
20190727T085359;0.02024
20190727T085459;0.020333
20190727T085559;0.020427
20190727T085659;0.02052
20190727T085759;0.020613
20190727T085859;0.020707
20190727T085959;0.0208
20190727T090059;0.020893
20190727T090159;0.020994
20190727T090259;0.021095
20190727T090359;0.021196
20190727T090459;0.021297
20190727T090559;0.021397
20190727T090659;0.021498
20190727T090759;0.021599
20190727T090859;0.0217
20190727T090959;0.021801
20190727T091059;0.021901
20190727T091159;0.022002
20190727T091259;0.022103
20190727T091359;0.022204
20190727T091459;0.022304
20190727T091559;0.022405
20190727T091659;0.022506
20190727T091759;0.022607
20190727T091859;0.022708
20190727T091959;0.022808
20190727T092059;0.022909
20190727T092159;0.02301
20190727T092259;0.023111
20190727T092359;0.023212
20190727T092459;0.023312
20190727T092559;0.023413
20190727T092659;0.023514
20190727T092759;0.023615
20190727T092859;0.023723
20190727T092959;0.023832
20190727T093059;0.02394
20190727T093159;0.024049
20190727T093259;0.024157
20190727T093359;0.024265
20190727T093459;0.024374
20190727T093559;0.024482
20190727T093659;0.024591
20190727T093759;0.024699
20190727T093859;0.024808
20190727T093959;0.024916
20190727T094059;0.025025
20190727T094159;0.025133
20190727T094259;0.025242
20190727T094359;0.02535
20190727T094459;0.025458
20190727T094559;0.025567
20190727T094659;0.025675
20190727T094759;0.025784
20190727T094859;0.025892
20190727T094959;0.026001
20190727T095059;0.026109
20190727T095159;0.026218
20190727T095259;0.026326
20190727T095359;0.026434
20190727T095459;0.026543
20190727T095559;0.026651
20190727T095659;0.026768
20190727T095759;0.026884
20190727T095859;0.027
20190727T095959;0.027116
20190727T100059;0.027233
20190727T100159;0.027349
20190727T100259;0.027465
20190727T100359;0.027582
20190727T100459;0.027698
20190727T100559;0.027814
20190727T100659;0.02793
20190727T100759;0.028047
20190727T100859;0.028163
20190727T100959;0.028279
20190727T101059;0.028396
20190727T101159;0.028512
20190727T101259;0.028628
20190727T101359;0.028744
20190727T101459;0.028861
20190727T101559;0.028977
20190727T101659;0.029093
20190727T101759;0.02921
20190727T101859;0.029326
20190727T101959;0.029442
20190727T102059;0.029558
20190727T102159;0.029675
20190727T102259;0.029791
20190727T102359;0.029907
20190727T102459;0.030032
20190727T102559;0.030156
20190727T102659;0.03028
20190727T102759;0.030405
20190727T102859;0.030529
20190727T102959;0.030653
20190727T103059;0.030777
20190727T103159;0.030902
20190727T103259;0.031026
20190727T103359;0.03115
20190727T103459;0.031275
20190727T103559;0.031399
20190727T103659;0.031523
20190727T103759;0.031648
20190727T103859;0.031772
20190727T103959;0.031896
20190727T104059;0.03202
20190727T104159;0.032145
20190727T104259;0.032269
20190727T104359;0.032393
20190727T104459;0.032518
20190727T104559;0.032642
20190727T104659;0.032766
20190727T104759;0.032891
20190727T104859;0.033015
20190727T104959;0.033139
20190727T105059;0.033263
20190727T105159;0.033396
20190727T105259;0.033528
20190727T105359;0.033661
20190727T105459;0.033793
20190727T105559;0.033926
20190727T105659;0.034058
20190727T105759;0.034191
20190727T105859;0.034323
20190727T105959;0.034456
20190727T110059;0.034588
20190727T110159;0.034721
20190727T110259;0.034853
20190727T110359;0.034986
20190727T110459;0.035118
20190727T110559;0.035251
20190727T110659;0.035383
20190727T110759;0.035516
20190727T110859;0.035648
20190727T110959;0.035781
20190727T111059;0.035913
20190727T111159;0.036046
20190727T111259;0.036178
20190727T111359;0.036311
20190727T111459;0.036443
20190727T111559;0.036576
20190727T111659;0.036708
20190727T111759;0.036841
20190727T111859;0.036973
20190727T111959;0.037114
20190727T112059;0.037255
20190727T112159;0.037396
20190727T112259;0.037537
20190727T112359;0.037678
20190727T112459;0.037819
20190727T112559;0.037959
20190727T112659;0.0381
20190727T112759;0.038241
20190727T112859;0.038382
20190727T112959;0.038523
20190727T113059;0.038664
20190727T113159;0.038805
20190727T113259;0.038946
20190727T113359;0.039086
20190727T113459;0.039227
20190727T113559;0.039368
20190727T113659;0.039509
20190727T113759;0.03965
20190727T113859;0.039791
20190727T113959;0.039932
20190727T114059;0.040072
20190727T114159;0.040213
20190727T114259;0.040354
20190727T114359;0.040495
20190727T114459;0.040636
20190727T114559;0.040777
20190727T114659;0.040918
20190727T114759;0.041067
20190727T114859;0.041216
20190727T114959;0.041366
20190727T115059;0.041515
20190727T115159;0.041665
20190727T115259;0.041814
20190727T115359;0.041963
20190727T115459;0.042113
20190727T115559;0.042262
20190727T115659;0.042412
20190727T115759;0.042561
20190727T115859;0.04271
20190727T115959;0.04286
20190727T120059;0.043009
20190727T120159;0.043159
20190727T120259;0.043308
20190727T120359;0.043458
20190727T120459;0.043607
20190727T120559;0.043756
20190727T120659;0.043906
20190727T120759;0.044055
20190727T120859;0.044205
20190727T120959;0.044354
20190727T121059;0.044503
20190727T121159;0.044653
20190727T121259;0.044802
20190727T121359;0.044952
20190727T121459;0.045101
20190727T121559;0.04525
20190727T121659;0.0454
20190727T121759;0.045549
20190727T121859;0.045699
20190727T121959;0.045848
20190727T122059;0.045997
20190727T122159;0.046147
20190727T122259;0.046296
20190727T122359;0.046446
20190727T122459;0.046595
20190727T122559;0.046744
20190727T122659;0.046894
20190727T122759;0.047043
20190727T122859;0.047193
20190727T122959;0.047342
20190727T123059;0.047491
20190727T123159;0.047641
20190727T123259;0.04779
20190727T123359;0.04794
20190727T123459;0.048089
20190727T123559;0.048238
20190727T123659;0.048388
20190727T123759;0.048537
20190727T123859;0.048687
20190727T123959;0.048836
20190727T124059;0.048985
20190727T124159;0.049135
20190727T124259;0.049284
20190727T124359;0.049434
20190727T124459;0.049583
20190727T124559;0.049732
20190727T124659;0.049882
20190727T124759;0.050031
20190727T124859;0.050181
20190727T124959;0.05033
20190727T125059;0.050479
20190727T125159;0.050629
20190727T125259;0.05077
20190727T125359;0.050911
20190727T125459;0.051051
20190727T125559;0.051192
20190727T125659;0.051333
20190727T125759;0.051474
20190727T125859;0.051615
20190727T125959;0.051756
20190727T130059;0.051897
20190727T130159;0.052037
20190727T130259;0.052178
20190727T130359;0.052319
20190727T130459;0.05246
20190727T130559;0.052601
20190727T130659;0.052742
20190727T130759;0.052883
20190727T130859;0.053024
20190727T130959;0.053164
20190727T131059;0.053305
20190727T131159;0.053446
20190727T131259;0.053587
20190727T131359;0.053728
20190727T131459;0.053869
20190727T131559;0.05401
20190727T131659;0.05415
20190727T131759;0.054291
20190727T131859;0.054432
20190727T131959;0.054573
20190727T132059;0.054714
20190727T132159;0.054855
20190727T132259;0.054996
20190727T132359;0.055136
20190727T132459;0.055277
20190727T132559;0.055418
20190727T132659;0.055559
20190727T132759;0.0557
20190727T132859;0.055841
20190727T132959;0.055982
20190727T133059;0.056123
20190727T133159;0.056263
20190727T133259;0.056404
20190727T133359;0.056545
20190727T133459;0.056686
20190727T133559;0.056827
20190727T133659;0.056968
20190727T133759;0.057109
20190727T133859;0.057249
20190727T133959;0.05739
20190727T134059;0.057531
20190727T134159;0.057672
20190727T134259;0.057813
20190727T134359;0.057954
20190727T134459;0.058095
20190727T134559;0.058236
20190727T134659;0.058376
20190727T134759;0.058517
20190727T134859;0.058658
20190727T134959;0.058799
20190727T135059;0.05894
20190727T135159;0.059081
20190727T135259;0.059222
20190727T135359;0.059362
20190727T135459;0.059503
20190727T135559;0.059644
20190727T135659;0.059785
20190727T135759;0.059926
20190727T135859;0.060067
20190727T135959;0.060208
20190727T140059;0.060349
20190727T140159;0.060489
20190727T140259;0.06063
20190727T140359;0.060771
20190727T140459;0.060912
20190727T140559;0.061053
20190727T140659;0.061194
20190727T140759;0.061335
20190727T140859;0.061475
20190727T140959;0.061616
20190727T141059;0.061757
20190727T141159;0.061898
20190727T141259;0.062039
20190727T141359;0.06218
20190727T141459;0.062321
20190727T141559;0.062461
20190727T141659;0.062602
20190727T141759;0.062743
20190727T141859;0.062884
20190727T141959;0.063025
20190727T142059;0.063166
20190727T142159;0.063307
20190727T142259;0.063448
20190727T142359;0.063588
20190727T142459;0.063729
20190727T142559;0.06387
20190727T142659;0.064011
20190727T142759;0.064152
20190727T142859;0.064293
20190727T142959;0.064434
20190727T143059;0.064574
20190727T143159;0.064715
20190727T143259;0.064856
20190727T143359;0.064997
20190727T143459;0.065138
20190727T143559;0.06527
20190727T143659;0.065403
20190727T143759;0.065535
20190727T143859;0.065668
20190727T143959;0.0658
20190727T144059;0.065933
20190727T144159;0.066065
20190727T144259;0.066198
20190727T144359;0.06633
20190727T144459;0.066463
20190727T144559;0.066595
20190727T144659;0.066728
20190727T144759;0.06686
20190727T144859;0.066993
20190727T144959;0.067125
20190727T145059;0.067258
20190727T145159;0.06739
20190727T145259;0.067523
20190727T145359;0.067655
20190727T145459;0.067788
20190727T145559;0.06792
20190727T145659;0.068053
20190727T145759;0.068185
20190727T145859;0.068318
20190727T145959;0.06845
20190727T150059;0.068583
20190727T150159;0.068715
20190727T150259;0.068848
20190727T150359;0.06898
20190727T150459;0.069113
20190727T150559;0.069245
20190727T150659;0.069378
20190727T150759;0.06951
20190727T150859;0.069643
20190727T150959;0.069775
20190727T151059;0.069908
20190727T151159;0.07004
20190727T151259;0.070173
20190727T151359;0.070305
20190727T151459;0.070438
20190727T151559;0.07057
20190727T151659;0.070703
20190727T151759;0.070835
20190727T151859;0.070968
20190727T151959;0.0711
20190727T152059;0.071233
20190727T152159;0.071365
20190727T152259;0.071498
20190727T152359;0.07163
20190727T152459;0.071763
20190727T152559;0.071895
20190727T152659;0.072028
20190727T152759;0.07216
20190727T152859;0.072293
20190727T152959;0.072425
20190727T153059;0.072558
20190727T153159;0.07269
20190727T153259;0.072823
20190727T153359;0.072955
20190727T153459;0.073088
20190727T153559;0.07322
20190727T153659;0.073353
20190727T153759;0.073485
20190727T153859;0.073618
20190727T153959;0.07375
20190727T154059;0.073883
20190727T154159;0.074015
20190727T154259;0.074148
20190727T154359;0.07428
20190727T154459;0.074413
20190727T154559;0.074545
20190727T154659;0.074678
20190727T154759;0.07481
20190727T154859;0.074943
20190727T154959;0.075075
20190727T155059;0.075208
20190727T155159;0.07534
20190727T155259;0.075473
20190727T155359;0.075605
20190727T155459;0.075738
20190727T155559;0.07587
20190727T155659;0.076003
20190727T155759;0.076135
20190727T155859;0.076268
20190727T155959;0.0764
20190727T160059;0.076533
20190727T160159;0.076665
20190727T160259;0.076798
20190727T160359;0.07693
20190727T160459;0.077063
20190727T160559;0.077195
20190727T160659;0.077328
20190727T160759;0.07746
20190727T160859;0.077593
20190727T160959;0.077725
20190727T161059;0.077858
20190727T161159;0.07799
20190727T161259;0.078123
20190727T161359;0.078255
20190727T161459;0.078388
20190727T161559;0.07852
20190727T161659;0.078653
20190727T161759;0.078785
20190727T161859;0.07891
20190727T161959;0.079034
20190727T162059;0.079158
20190727T162159;0.079282
20190727T162259;0.079407
20190727T162359;0.079531
20190727T162459;0.079655
20190727T162559;0.07978
20190727T162659;0.079904
20190727T162759;0.080028
20190727T162859;0.080153
20190727T162959;0.080277
20190727T163059;0.080401
20190727T163159;0.080525
20190727T163259;0.08065
20190727T163359;0.080774
20190727T163459;0.080898
20190727T163559;0.081023
20190727T163659;0.081147
20190727T163759;0.081271
20190727T163859;0.081396
20190727T163959;0.08152
20190727T164059;0.081644
20190727T164159;0.081769
20190727T164259;0.081893
20190727T164359;0.082017
20190727T164459;0.082141
20190727T164559;0.082266
20190727T164659;0.08239
20190727T164759;0.082514
20190727T164859;0.082639
20190727T164959;0.082763
20190727T165059;0.082887
20190727T165159;0.083012
20190727T165259;0.083136
20190727T165359;0.08326
20190727T165459;0.083384
20190727T165559;0.083509
20190727T165659;0.083633
20190727T165759;0.083757
20190727T165859;0.083882
20190727T165959;0.084006
20190727T170059;0.08413
20190727T170159;0.084255
20190727T170259;0.084379
20190727T170359;0.084503
20190727T170459;0.084627
20190727T170559;0.084752
20190727T170659;0.084876
20190727T170759;0.085
20190727T170859;0.085125
20190727T170959;0.085249
20190727T171059;0.085373
20190727T171159;0.085498
20190727T171259;0.085622
20190727T171359;0.085746
20190727T171459;0.085871
20190727T171559;0.085995
20190727T171659;0.086119
20190727T171759;0.086243
20190727T171859;0.086368
20190727T171959;0.086492
20190727T172059;0.086616
20190727T172159;0.086741
20190727T172259;0.086865
20190727T172359;0.086989
20190727T172459;0.087114
20190727T172559;0.087238
20190727T172659;0.087362
20190727T172759;0.087486
20190727T172859;0.087611
20190727T172959;0.087735
20190727T173059;0.087859
20190727T173159;0.087984
20190727T173259;0.088108
20190727T173359;0.088232
20190727T173459;0.088357
20190727T173559;0.088481
20190727T173659;0.088605
20190727T173759;0.08873
20190727T173859;0.088854
20190727T173959;0.088978
20190727T174059;0.089102
20190727T174159;0.089227
20190727T174259;0.089351
20190727T174359;0.089475
20190727T174459;0.0896
20190727T174559;0.089724
20190727T174659;0.089848
20190727T174759;0.089973
20190727T174859;0.090097
20190727T174959;0.090221
20190727T175059;0.090345
20190727T175159;0.09047
20190727T175259;0.090594
20190727T175359;0.090718
20190727T175459;0.090843
20190727T175559;0.090967
20190727T175659;0.091091
20190727T175759;0.091216
20190727T175859;0.09134
20190727T175959;0.091464
20190727T180059;0.091588
20190727T180159;0.091705
20190727T180259;0.091821
20190727T180359;0.091937
20190727T180459;0.092054
20190727T180559;0.09217
20190727T180659;0.092286
20190727T180759;0.092402
20190727T180859;0.092519
20190727T180959;0.092635
20190727T181059;0.092751
20190727T181159;0.092868
20190727T181259;0.092984
20190727T181359;0.0931
20190727T181459;0.093216
20190727T181559;0.093333
20190727T181659;0.093449
20190727T181759;0.093565
20190727T181859;0.093682
20190727T181959;0.093798
20190727T182059;0.093914
20190727T182159;0.09403
20190727T182259;0.094147
20190727T182359;0.094263
20190727T182459;0.094379
20190727T182559;0.094496
20190727T182659;0.094612
20190727T182759;0.094728
20190727T182859;0.094844
20190727T182959;0.094961
20190727T183059;0.095077
20190727T183159;0.095193
20190727T183259;0.09531
20190727T183359;0.095426
20190727T183459;0.095542
20190727T183559;0.095658
20190727T183659;0.095775
20190727T183759;0.095891
20190727T183859;0.096007
20190727T183959;0.096124
20190727T184059;0.09624
20190727T184159;0.096356
20190727T184259;0.096472
20190727T184359;0.096589
20190727T184459;0.096705
20190727T184559;0.096821
20190727T184659;0.096938
20190727T184759;0.097054
20190727T184859;0.09717
20190727T184959;0.097286
20190727T185059;0.097403
20190727T185159;0.097519
20190727T185259;0.097635
20190727T185359;0.097752
20190727T185459;0.097868
20190727T185559;0.097984
20190727T185659;0.0981
20190727T185759;0.098217
20190727T185859;0.098333
20190727T185959;0.098449
20190727T190059;0.098566
20190727T190159;0.098682
20190727T190259;0.098798
20190727T190359;0.098914
20190727T190459;0.099031
20190727T190559;0.099147
20190727T190659;0.099263
20190727T190759;0.09938
20190727T190859;0.099496
20190727T190959;0.099612
20190727T191059;0.099728
20190727T191159;0.099845
20190727T191259;0.099961
20190727T191359;0.10008
20190727T191459;0.10019
20190727T191559;0.10031
20190727T191659;0.10043
20190727T191759;0.10054
20190727T191859;0.10066
20190727T191959;0.10077
20190727T192059;0.10089
20190727T192159;0.10101
20190727T192259;0.10112
20190727T192359;0.10124
20190727T192459;0.10136
20190727T192559;0.10147
20190727T192659;0.10159
20190727T192759;0.10171
20190727T192859;0.10182
20190727T192959;0.10194
20190727T193059;0.10205
20190727T193159;0.10217
20190727T193259;0.10229
20190727T193359;0.1024
20190727T193459;0.10252
20190727T193559;0.10264
20190727T193659;0.10275
20190727T193759;0.10287
20190727T193859;0.10298
20190727T193959;0.1031
20190727T194059;0.10322
20190727T194159;0.10333
20190727T194259;0.10345
20190727T194359;0.10356
20190727T194459;0.10367
20190727T194559;0.10377
20190727T194659;0.10388
20190727T194759;0.10399
20190727T194859;0.1041
20190727T194959;0.10421
20190727T195059;0.10432
20190727T195159;0.10443
20190727T195259;0.10453
20190727T195359;0.10464
